Orthogroup	acep_genome.OGS.1.2.maker.proteins	lhum_genome.OGS.1.2.maker.proteins	pbar_genome.OGS.1.2.maker.proteins
OG0019995			PBAR_PB11139-RA
OG0019996			PBAR_PB11157-RA
OG0019997			PBAR_PB11163-RA
OG0019998			PBAR_PB12122-RA
OG0019999			PBAR_PB12130-RA
OG0020000			PBAR_PB12141-RA
OG0020001			PBAR_pbar_RpL36A_3'end-1
OG0020002			PBAR_PB12137-RA
OG0020003			PBAR_PB12143-RA
OG0020004			PBAR_PB12144-RA
OG0020005			PBAR_PB12147-RA
OG0020006			PBAR_PB12148-RA
OG0020007			PBAR_PB18417-RA
OG0020008			PBAR_PB18445-RA
OG0020009			PBAR_PB18429-RA
OG0020010			PBAR_PB18434-RA
OG0020011			PBAR_PB18436-RA
OG0020012			PBAR_PB26705-RA
OG0020013			PBAR_PB26706-RA
OG0020014			PBAR_PB18449-RA
OG0020015			PBAR_PB26707-RA
OG0020016			PBAR_PB18458-RA
OG0020017			PBAR_PB18460-RA
OG0020018			PBAR_PB18462-RA
OG0020019			PBAR_PB18457-RA
OG0020020			PBAR_PB18469-RA
OG0020021			PBAR_PB18467-RA
OG0020022			PBAR_PB18492-RA
OG0020023			PBAR_PB26713-RA
OG0020024			PBAR_PB18489-RA
OG0020025			PBAR_PB18490-RA
OG0020026			PBAR_PB18706-RA
OG0020027			PBAR_PB18704-RA
OG0020028			PBAR_PB18708-RA
OG0020029			PBAR_PB17879-RA
OG0020030			PBAR_PB17875-RA
OG0020031			PBAR_PB17880-RA
OG0020032			PBAR_PB17891-RA
OG0020033			PBAR_PB26673-RA
OG0020034			PBAR_PB17890-RA
OG0020035			PBAR_PB17889-RA
OG0020036			PBAR_PB17908-RA
OG0020037			PBAR_PB17901-RA
OG0020038			PBAR_PB26674-RA
OG0020039			PBAR_PB17915-RA
OG0020040			PBAR_PB17923-RA
OG0020041			PBAR_PB17931-RA
OG0020042			PBAR_PB17927-RA
OG0020043			PBAR_PB26678-RA
OG0020044			PBAR_PB17932-RA
OG0020045			PBAR_PB11337-RA
OG0020046			PBAR_PB11524-RA
OG0020047			PBAR_PB11521-RA
OG0020048			PBAR_PB26315-RA
OG0020049			PBAR_PB26317-RA
OG0020050			PBAR_PB11567-RA
OG0020051			PBAR_PB11571-RA
OG0020052			PBAR_PB11570-RA
OG0020053			PBAR_PB11574-RA
OG0020054			PBAR_PB11575-RA
OG0020055			PBAR_PB11572-RA
OG0020056			PBAR_PB26325-RA
OG0020057			PBAR_PB11577-RA
OG0020058			PBAR_PB11589-RA
OG0020059			PBAR_PB11579-RA
OG0020060			PBAR_PB11580-RA
OG0020061			PBAR_PB11576-RA
OG0020062			PBAR_PB11587-RA
OG0020063			PBAR_PB10174-RA
OG0020064			PBAR_PB10175-RA
OG0020065			PBAR_PB18019-RA
OG0020066			PBAR_PB18020-RA
OG0020067			PBAR_PB18027-RA
OG0020068			PBAR_PB18028-RA
OG0020069			PBAR_PB18026-RA
OG0020070			PBAR_PB18025-RA
OG0020071			PBAR_PB18042-RA
OG0020072			PBAR_PB18052-RA
OG0020073			PBAR_PB18037-RA
OG0020074			PBAR_PB18038-RA
OG0020075			PBAR_PB18040-RA
OG0020076			PBAR_PB18046-RA
OG0020077			PBAR_PB18050-RA
OG0020078			PBAR_PB18039-RA
OG0020079			PBAR_PB18051-RA
OG0020080			PBAR_PB18034-RA
OG0020081			PBAR_PB18044-RA
OG0020082			PBAR_PB18047-RA
OG0020083			PBAR_PB18035-RA
OG0020084			PBAR_PB18041-RA
OG0020085			PBAR_PB18048-RA
OG0020086			PBAR_PB18043-RA
OG0020087			PBAR_PB18053-RA
OG0020088			PBAR_PB18054-RA
OG0020089			PBAR_PB18061-RA
OG0020090			PBAR_PB18060-RA
OG0020091			PBAR_PB23660-RA
OG0020092			PBAR_PB23669-RA
OG0020093			PBAR_PB23670-RA
OG0020094			PBAR_PB23687-RA
OG0020095			PBAR_PB23672-RA
OG0020096			PBAR_PB23675-RA
OG0020097			PBAR_PB23671-RA
OG0020098			PBAR_PB23676-RA
OG0020099			PBAR_PB23695-RA
OG0020100			PBAR_PB23690-RA
OG0020101			PBAR_PB23689-RA
OG0020102			PBAR_PB23704-RA
OG0020103			PBAR_PB27038-RA
OG0020104			PBAR_PB23720-RA
OG0020105			PBAR_PB27040-RA
OG0020106			PBAR_PB23721-RA
OG0020107			PBAR_PB23725-RA
OG0020108			PBAR_PB15189-RA
OG0020109			PBAR_PB11124-RA
OG0020110			PBAR_PB11127-RA
OG0020111			PBAR_PB10007-RA
OG0020112			PBAR_PB10008-RA
OG0020113			PBAR_PB11396-RA
OG0020114			PBAR_PB26311-RA
OG0020115			PBAR_PB11399-RA
OG0020116			PBAR_PB11408-RA
OG0020117			PBAR_PB10195-RA
OG0020118			PBAR_PB11809-RA
OG0020119			PBAR_PB11798-RA
OG0020120			PBAR_PB11806-RA
OG0020121			PBAR_PB11815-RA
OG0020122			PBAR_PB11816-RA
OG0020123			PBAR_PB11813-RA
OG0020124			PBAR_PB26634-RA
OG0020125			PBAR_PB17268-RA
OG0020126			PBAR_PB17263-RA
OG0020127			PBAR_PB17266-RA
OG0020128			PBAR_PB17267-RA
OG0020129			PBAR_PB17284-RA
OG0020130			PBAR_PB17294-RA
OG0020131			PBAR_PB17289-RA
OG0020132			PBAR_PB17293-RA
OG0020133			PBAR_PB17290-RA
OG0020134			PBAR_PB17288-RA
OG0020135			PBAR_PB17301-RA
OG0020136			PBAR_PB17307-RA
OG0020137			PBAR_PB17300-RA
OG0020138			PBAR_PB17298-RA
OG0020139			PBAR_PB17308-RA
OG0020140			PBAR_PB10579-RA
OG0020141			PBAR_PB10651-RA
OG0020142			PBAR_PB21960-RA
OG0020143			PBAR_PB21969-RA
OG0020144			PBAR_PB21967-RA
OG0020145			PBAR_PB26375-RA
OG0020146			PBAR_PB12731-RA
OG0020147			PBAR_PB12736-RA
OG0020148			PBAR_PB12738-RA
OG0020149			PBAR_PB12744-RA
OG0020150			PBAR_PB26376-RA
OG0020151			PBAR_PB11440-RA
OG0020152			PBAR_PB11454-RA
OG0020153			PBAR_PB11460-RA
OG0020154			PBAR_PB11462-RA
OG0020155			PBAR_PB11461-RA
OG0020156			PBAR_PB11478-RA
OG0020157			PBAR_PB26867-RA
OG0020158			PBAR_Pbar_Y-2-1
OG0020159			PBAR_PB21204-RA
OG0020160			PBAR_PB21207-RA
OG0020161			PBAR_PB21209-RA
OG0020162			PBAR_PB21210-RA
OG0020163			PBAR_PB21205-RA
OG0020164			PBAR_PB26868-RA
OG0020165			PBAR_PB21223-RA
OG0020166			PBAR_PB21227-RA
OG0020167			PBAR_PB26870-RA
OG0020168			PBAR_PB26872-RA
OG0020169			PBAR_PB21229-RA
OG0020170			PBAR_PB21233-RA
OG0020171			PBAR_PB21232-RA
OG0020172			PBAR_PB21235-RA
OG0020173			PBAR_PB26874-RA
OG0020174			PBAR_PB12436-RA
OG0020175			PBAR_PB12435-RA
OG0020176			PBAR_PB12443-RA
OG0020177			PBAR_PB10464-RA
OG0020178			PBAR_PB10465-RA
OG0020179			PBAR_PB10423-RA
OG0020180			PBAR_PB17827-RA
OG0020181			PBAR_PB17831-RA
OG0020182			PBAR_PB26669-RA
OG0020183			PBAR_PB17846-RA
OG0020184			PBAR_PB17843-RA
OG0020185			PBAR_PB17844-RA
OG0020186			PBAR_PB15023-RA
OG0020187			PBAR_PB15026-RA
OG0020188			PBAR_PB15020-RC
OG0020189			PBAR_PB26454-RA
OG0020190			PBAR_PB14164-RA
OG0020191			PBAR_PB14165-RA
OG0020192			PBAR_PB22144-RA
OG0020193			PBAR_PB22148-RA
OG0020194			PBAR_PB22149-RA
OG0020195			PBAR_PB22150-RA
OG0020196			PBAR_PB22154-RA
OG0020197			PBAR_PB11002-RA
OG0020198			PBAR_PB11029-RA
OG0020199			PBAR_PB11028-RA
OG0020200			PBAR_PB13141-RA
OG0020201			PBAR_PB26197-RA
OG0020202			PBAR_PB15127-RA
OG0020203			PBAR_PB15128-RA
OG0020204			PBAR_PB26477-RA
OG0020205			PBAR_PB26478-RA
OG0020206			PBAR_PB13583-RA
OG0020207			PBAR_PB20917-RA
OG0020208			PBAR_PB20914-RA
OG0020209			PBAR_PB20921-RA
OG0020210			PBAR_PB20922-RA
OG0020211			PBAR_PB20919-RA
OG0020212			PBAR_PB20930-RA
OG0020213			PBAR_PB20947-RA
OG0020214			PBAR_PB20959-RA
OG0020215			PBAR_PB20960-RA
OG0020216			PBAR_PB20957-RA
OG0020217			PBAR_PB20956-RA
OG0020218			PBAR_PB20961-RA
OG0020219			PBAR_PB20967-RA
OG0020220			PBAR_PB20968-RA
OG0020221			PBAR_PB20969-RA
OG0020222			PBAR_PB20973-RA
OG0020223			PBAR_PB26851-RA
OG0020224			PBAR_PB10606-RA
OG0020225			PBAR_pbar_Duox_part2-1
OG0020226			PBAR_PB10335-RA
OG0020227			PBAR_PB24059-RA
OG0020228			PBAR_PB24064-RA
OG0020229			PBAR_PB24063-RA
OG0020230			PBAR_PB27056-RA
OG0020231			PBAR_PB24072-RA
OG0020232			PBAR_PB24082-RA
OG0020233			PBAR_PB27057-RA
OG0020234			PBAR_PB26587-RA
OG0020235			PBAR_PB16283-RA
OG0020236			PBAR_PB26588-RA
OG0020237			PBAR_PB16281-RA
OG0020238			PBAR_PB10573-RA
OG0020239			PBAR_PB15923-RA
OG0020240			PBAR_PB15922-RA
OG0020241			PBAR_PB15921-RA
OG0020242			PBAR_PB15928-RA
OG0020243			PBAR_PB26568-RA
OG0020244			PBAR_PB15932-RA
OG0020245			PBAR_PB15933-RA
OG0020246			PBAR_PB15931-RA
OG0020247			PBAR_PB15948-RA
OG0020248			PBAR_PB15945-RA
OG0020249			PBAR_PB15961-RA
OG0020250			PBAR_PB15960-RA
OG0020251			PBAR_PB26570-RA
OG0020252			PBAR_PB10517-RA
OG0020253			PBAR_PB10287-RA
OG0020254			PBAR_PB20707-RA
OG0020255			PBAR_PB19444-RA
OG0020256			PBAR_PB19453-RA
OG0020257			PBAR_PB19454-RA
OG0020258			PBAR_PB19457-RA
OG0020259			PBAR_PB19456-RA
OG0020260			PBAR_PB19460-RA
OG0020261			PBAR_PB19476-RA
OG0020262			PBAR_PB16998-RA
OG0020263			PBAR_PB17011-RA
OG0020264			PBAR_PB17026-RA
OG0020265			PBAR_PB17024-RA
OG0020266			PBAR_PB17029-RA
OG0020267			PBAR_PB17033-RA
OG0020268			PBAR_PB17032-RA
OG0020269			PBAR_PB17031-RA
OG0020270			PBAR_PB17036-RA
OG0020271			PBAR_PB17041-RA
OG0020272			PBAR_PB17039-RA
OG0020273			PBAR_PB17049-RA
OG0020274			PBAR_PB26257-RA
OG0020275			PBAR_PB26258-RA
OG0020276			PBAR_PB10405-RA
OG0020277			PBAR_PB17259-RA
OG0020278			PBAR_PB17260-RA
OG0020279			PBAR_PB10565-RA
OG0020280			PBAR_PB10588-RA
OG0020281			PBAR_PB16632-RA
OG0020282			PBAR_PB26601-RA
OG0020283			PBAR_PB16639-RA
OG0020284			PBAR_PB16638-RA
OG0020285			PBAR_PB16643-RA
OG0020286			PBAR_PB16657-RA
OG0020287			PBAR_PB26235-RA
OG0020288			PBAR_PB15777-RA
OG0020289			PBAR_PB15776-RA
OG0020290			PBAR_PB15804-RA
OG0020291			PBAR_PB15791-RA
OG0020292			PBAR_PB15792-RA
OG0020293			PBAR_PB15807-RA
OG0020294			PBAR_PB15794-RA
OG0020295			PBAR_PB15795-RA
OG0020296			PBAR_PB15802-RA
OG0020297			PBAR_PB10186-RA
OG0020298			PBAR_PB14794-RA
OG0020299			PBAR_PB14798-RA
OG0020300			PBAR_PB14796-RA
OG0020301			PBAR_PB26515-RA
OG0020302			PBAR_PB14803-RA
OG0020303			PBAR_PB14802-RA
OG0020304			PBAR_PB10014-RA
OG0020305			PBAR_PB10012-RA
OG0020306			PBAR_PB10693-RA
OG0020307			PBAR_PB10055-RA
OG0020308			PBAR_PB24735-RA
OG0020309			PBAR_PB24738-RA
OG0020310			PBAR_PB24739-RA
OG0020311			PBAR_PB27096-RA
OG0020312			PBAR_PB27097-RA
OG0020313			PBAR_PB24745-RA
OG0020314			PBAR_PB24754-RA
OG0020315			PBAR_PB24758-RA
OG0020316			PBAR_PB24757-RA
OG0020317			PBAR_PB24760-RA
OG0020318			PBAR_PB24762-RA
OG0020319			PBAR_PB24774-RA
OG0020320			PBAR_PB24773-RA
OG0020321			PBAR_PB24779-RA
OG0020322			PBAR_PB24780-RA
OG0020323			PBAR_PB24783-RA
OG0020324			PBAR_PB24782-RA
OG0020325			PBAR_PB24785-RA
OG0020326			PBAR_PB27098-RA
OG0020327			PBAR_PB24801-RA
OG0020328			PBAR_PB24803-RA
OG0020329			PBAR_PB24804-RA
OG0020330			PBAR_PB24805-RA
OG0020331			PBAR_PB24813-RA
OG0020332			PBAR_PB24822-RA
OG0020333			PBAR_PB24817-RA
OG0020334			PBAR_PB27099-RA
OG0020335			PBAR_PB24835-RA
OG0020336			PBAR_PB24838-RA
OG0020337			PBAR_PB24843-RA
OG0020338			PBAR_PB24844-RA
OG0020339			PBAR_PB24842-RA
OG0020340			PBAR_PB24849-RA
OG0020341			PBAR_PB27101-RA
OG0020342			PBAR_PB24845-RA
OG0020343			PBAR_PB24848-RA
OG0020344			PBAR_PB24862-RA
OG0020345			PBAR_PB27103-RA
OG0020346			PBAR_PB24852-RA
OG0020347			PBAR_PB24864-RA
OG0020348			PBAR_PB24863-RA
OG0020349			PBAR_PB24881-RA
OG0020350			PBAR_PB24872-RA
OG0020351			PBAR_PB24870-RA
OG0020352			PBAR_PB24880-RA
OG0020353			PBAR_PB24871-RA
OG0020354			PBAR_PB24882-RA
OG0020355			PBAR_PB24886-RA
OG0020356			PBAR_PB24887-RA
OG0020357			PBAR_PB24883-RA
OG0020358			PBAR_PB24888-RA
OG0020359			PBAR_PB14740-RA
OG0020360			PBAR_PB25229-RA
OG0020361			PBAR_PB25231-RA
OG0020362			PBAR_PB25230-RA
OG0020363			PBAR_PB25234-RA
OG0020364			PBAR_PB25235-RA
OG0020365			PBAR_PB27130-RA
OG0020366			PBAR_PB27131-RA
OG0020367			PBAR_PB25247-RA
OG0020368			PBAR_PB25249-RA
OG0020369			PBAR_PB25250-RA
OG0020370			PBAR_PB25248-RA
OG0020371			PBAR_PB25251-RA
OG0020372			PBAR_PB25253-RA
OG0020373			PBAR_PB27132-RA
OG0020374			PBAR_PB25283-RA
OG0020375			PBAR_PB25282-RA
OG0020376			PBAR_PB25286-RA
OG0020377			PBAR_PB25289-RA
OG0020378			PBAR_PB25294-RA
OG0020379			PBAR_PB25307-RA
OG0020380			PBAR_PB25311-RA
OG0020381			PBAR_PB25303-RA
OG0020382			PBAR_PB25310-RA
OG0020383			PBAR_PB25335-RA
OG0020384			PBAR_PB25346-RA
OG0020385			PBAR_PB25374-RA
OG0020386			PBAR_PB25360-RA
OG0020387			PBAR_PB25358-RA
OG0020388			PBAR_PB25359-RA
OG0020389			PBAR_PB25376-RB
OG0020390			PBAR_PB25391-RA
OG0020391			PBAR_PB25384-RA
OG0020392			PBAR_PB25392-RA
OG0020393			PBAR_PB25393-RA
OG0020394			PBAR_PB25394-RA
OG0020395			PBAR_PB25395-RA
OG0020396			PBAR_PB25396-RA
OG0020397			PBAR_PB25397-RA
OG0020398			PBAR_PB25423-RA
OG0020399			PBAR_PB27145-RA
OG0020400			PBAR_PB25433-RA
OG0020401			PBAR_PB25426-RA
OG0020402			PBAR_PB27146-RA
OG0020403			PBAR_PB25441-RA
OG0020404			PBAR_PB27147-RA
OG0020405			PBAR_PB25442-RA
OG0020406			PBAR_PB25445-RA
OG0020407			PBAR_PB25454-RA
OG0020408			PBAR_PB14706-RA
OG0020409			PBAR_PB10332-RA
OG0020410			PBAR_PB21394-RA
OG0020411			PBAR_PB21392-RA
OG0020412			PBAR_PB21391-RA
OG0020413			PBAR_PB21384-RA
OG0020414			PBAR_PB26921-RA
OG0020415			PBAR_PB21409-RA
OG0020416			PBAR_PB21410-RA
OG0020417			PBAR_PB21408-RA
OG0020418			PBAR_PB21414-RA
OG0020419			PBAR_PB21413-RA
OG0020420			PBAR_PB26922-RA
OG0020421			PBAR_PB21435-RA
OG0020422			PBAR_PB21426-RA
OG0020423			PBAR_PB21436-RA
OG0020424			PBAR_PB21734-RA
OG0020425			PBAR_PB21746-RA
OG0020426			PBAR_PB21759-RA
OG0020427			PBAR_PB21751-RA
OG0020428			PBAR_PB21767-RA
OG0020429			PBAR_PB21769-RA
OG0020430			PBAR_PB26951-RA
OG0020431			PBAR_PB26950-RA
OG0020432			PBAR_PB21779-RA
OG0020433			PBAR_PB21780-RA
OG0020434			PBAR_PB21785-RA
OG0020435			PBAR_PB21820-RA
OG0020436			PBAR_PB21803-RA
OG0020437			PBAR_PB21818-RA
OG0020438			PBAR_PB21807-RA
OG0020439			PBAR_PB21836-RA
OG0020440			PBAR_PB21835-RA
OG0020441			PBAR_PB21828-RA
OG0020442			PBAR_PB21844-RA
OG0020443			PBAR_Pbar_mindbomb-half2-1
OG0020444			PBAR_PB21848-RA
OG0020445			PBAR_PB21847-RA
OG0020446			PBAR_PB21846-RA
OG0020447			PBAR_PB21855-RA
OG0020448			PBAR_PB21867-RA
OG0020449			PBAR_PB26953-RA
OG0020450			PBAR_PB21875-RA
OG0020451			PBAR_PB21881-RA
OG0020452			PBAR_PB10254-RA
OG0020453			PBAR_PB14275-RA
OG0020454			PBAR_PB14272-RA
OG0020455			PBAR_PB14276-RA
OG0020456			PBAR_PB14282-RA
OG0020457			PBAR_PB14277-RA
OG0020458			PBAR_PB14289-RA
OG0020459			PBAR_PB14294-RA
OG0020460			PBAR_PB14287-RA
OG0020461			PBAR_PB10981-RA
OG0020462			PBAR_PB10980-RA
OG0020463			PBAR_PB10977-RA
OG0020464			PBAR_PB10978-RA
OG0020465			PBAR_PB10984-RA
OG0020466			PBAR_PB26294-RA
OG0020467			PBAR_PB10445-RA
OG0020468			PBAR_PB14233-RA
OG0020469			PBAR_PB14234-RA
OG0020470			PBAR_PB14235-RA
OG0020471			PBAR_PB14241-RA
OG0020472			PBAR_PB14824-RA
OG0020473			PBAR_PB14825-RA
OG0020474			PBAR_PB11515-RA
OG0020475			PBAR_PB11516-RA
OG0020476			PBAR_PB26750-RA
OG0020477			PBAR_PB19291-RA
OG0020478			PBAR_PB26207-RA
OG0020479			PBAR_PB26875-RA
OG0020480			PBAR_PB21250-RA
OG0020481			PBAR_PB26876-RA
OG0020482			PBAR_PB21256-RA
OG0020483			PBAR_PB21259-RA
OG0020484			PBAR_PB21268-RA
OG0020485			PBAR_PB21260-RA
OG0020486			PBAR_PB21265-RA
OG0020487			PBAR_PB21254-RA
OG0020488			PBAR_PB26883-RA
OG0020489			PBAR_PB21264-RA
OG0020490			PBAR_PB21253-RA
OG0020491			PBAR_PB21269-RA
OG0020492			PBAR_PB21284-RA
OG0020493			PBAR_PB26895-RA
OG0020494			PBAR_PB21282-RA
OG0020495			PBAR_PB21315-RA
OG0020496			PBAR_PB21304-RA
OG0020497			PBAR_PB21305-RA
OG0020498			PBAR_PB21308-RA
OG0020499			PBAR_PB21323-RA
OG0020500			PBAR_PB21322-RA
OG0020501			PBAR_PB26916-RA
OG0020502			PBAR_PB21325-RA
OG0020503			PBAR_PB26917-RA
OG0020504			PBAR_PB21326-RA
OG0020505			PBAR_PB21327-RA
OG0020506			PBAR_PB21330-RA
OG0020507			PBAR_PB21328-RA
OG0020508			PBAR_PB21329-RA
OG0020509			PBAR_PB21343-RA
OG0020510			PBAR_PB21353-RA
OG0020511			PBAR_PB21354-RA
OG0020512			PBAR_PB21352-RA
OG0020513			PBAR_PB21362-RA
OG0020514			PBAR_PB21356-RA
OG0020515			PBAR_PB21355-RA
OG0020516			PBAR_PB21371-RA
OG0020517			PBAR_PB21361-RA
OG0020518			PBAR_PB21359-RA
OG0020519			PBAR_PB26919-RA
OG0020520			PBAR_PB26920-RA
OG0020521			PBAR_PB26225-RA
OG0020522			PBAR_PB14147-RA
OG0020523			PBAR_PB26453-RA
OG0020524			PBAR_PB13965-RA
OG0020525			PBAR_PB13962-RA
OG0020526			PBAR_PB26441-RA
OG0020527			PBAR_PB13967-RA
OG0020528			PBAR_PB13966-RA
OG0020529			PBAR_PB13968-RA
OG0020530			PBAR_PB26444-RA
OG0020531			PBAR_PB13970-RA
OG0020532			PBAR_PB13969-RA
OG0020533			PBAR_PB10177-RA
OG0020534			PBAR_PB10901-RA
OG0020535			PBAR_PB14777-RA
OG0020536			PBAR_PB14780-RA
OG0020537			PBAR_PB14776-RA
OG0020538			PBAR_PB11300-RA
OG0020539			PBAR_PB26308-RA
OG0020540			PBAR_PB11299-RA
OG0020541			PBAR_PB11303-RA
OG0020542			PBAR_PB26310-RA
OG0020543			PBAR_PB26309-RA
OG0020544			PBAR_PB11309-RA
OG0020545			PBAR_PB11310-RA
OG0020546			PBAR_PB11308-RA
OG0020547			PBAR_PB11311-RA
OG0020548			PBAR_PB11970-RA
OG0020549			PBAR_PB11979-RA
OG0020550			PBAR_PB11986-RA
OG0020551			PBAR_PB11987-RA
OG0020552			PBAR_PB26346-RA
OG0020553			PBAR_PB11982-RA
OG0020554			PBAR_PB11983-RA
OG0020555			PBAR_PB11984-RA
OG0020556			PBAR_PB27022-RA
OG0020557			PBAR_PB23372-RA
OG0020558			PBAR_PB23371-RA
OG0020559			PBAR_PB23369-RA
OG0020560			PBAR_PB27024-RA
OG0020561			PBAR_PB23406-RA
OG0020562			PBAR_PB23411-RA
OG0020563			PBAR_PB23413-RA
OG0020564			PBAR_PB23415-RA
OG0020565			PBAR_PB23421-RA
OG0020566			PBAR_PB23419-RA
OG0020567			PBAR_PB23420-RA
OG0020568			PBAR_PB23423-RA
OG0020569			PBAR_PB23425-RA
OG0020570			PBAR_PB23426-RA
OG0020571			PBAR_PB23433-RA
OG0020572			PBAR_PB23442-RA
OG0020573			PBAR_PB23438-RA
OG0020574			PBAR_PB27025-RA
OG0020575			PBAR_PB23440-RA
OG0020576			PBAR_PB23444-RA
OG0020577			PBAR_PB27026-RA
OG0020578			PBAR_PB23451-RA
OG0020579			PBAR_PB23447-RA
OG0020580			PBAR_PB23449-RA
OG0020581			PBAR_PB23450-RA
OG0020582			PBAR_PB27027-RA
OG0020583			PBAR_PB23457-RA
OG0020584			PBAR_PB23458-RA
OG0020585			PBAR_PB23459-RA
OG0020586			PBAR_PB23460-RA
OG0020587			PBAR_PB27028-RA
OG0020588			PBAR_PB23461-RA
OG0020589			PBAR_PB23463-RA
OG0020590			PBAR_PB23469-RA
OG0020591			PBAR_PB23471-RA
OG0020592			PBAR_PB23480-RA
OG0020593			PBAR_PB23481-RA
OG0020594			PBAR_PB23478-RA
OG0020595			PBAR_PB23500-RA
OG0020596			PBAR_PB23499-RA
OG0020597			PBAR_PB23506-RA
OG0020598			PBAR_PB23501-RA
OG0020599			PBAR_PB23515-RA
OG0020600			PBAR_PB27034-RA
OG0020601			PBAR_PB27035-RA
OG0020602			PBAR_PB23532-RA
OG0020603			PBAR_PB23541-RA
OG0020604			PBAR_PB23548-RA
OG0020605			PBAR_PB10808-RA
OG0020606			PBAR_PB10811-RA
OG0020607			PBAR_PB10809-RA
OG0020608			PBAR_PB10805-RA
OG0020609			PBAR_PB26279-RA
OG0020610			PBAR_PB15978-RA
OG0020611			PBAR_PB15985-RA
OG0020612			PBAR_PB15977-RA
OG0020613			PBAR_PB15994-RA
OG0020614			PBAR_PB26574-RA
OG0020615			PBAR_PB16013-RA
OG0020616			PBAR_PB16018-RA
OG0020617			PBAR_PB16027-RA
OG0020618			PBAR_CG_02547753
OG0020619			PBAR_CG_02546383
OG0020620			PBAR_PB16041-RA
OG0020621			PBAR_PB16039-RA
OG0020622			PBAR_PB16036-RA
OG0020623			PBAR_PB26575-RA
OG0020624			PBAR_PB16048-RA
OG0020625			PBAR_PB16050-RA
OG0020626			PBAR_PB16071-RA
OG0020627			PBAR_PB16086-RA
OG0020628			PBAR_PB16085-RA
OG0020629			PBAR_PB16088-RA
OG0020630			PBAR_PB16087-RA
OG0020631			PBAR_PB10162-RA
OG0020632			PBAR_PB10163-RA
OG0020633			PBAR_PB21719-RA
OG0020634			PBAR_PB21724-RA
OG0020635			PBAR_PB26214-RA
OG0020636			PBAR_PB25468-RA
OG0020637			PBAR_PB25472-RA
OG0020638			PBAR_PB25469-RA
OG0020639			PBAR_PB25474-RA
OG0020640			PBAR_PB25473-RA
OG0020641			PBAR_PB25476-RA
OG0020642			PBAR_PB27148-RA
OG0020643			PBAR_PB25481-RA
OG0020644			PBAR_PB27149-RA
OG0020645			PBAR_PB25505-RA
OG0020646			PBAR_PB25502-RA
OG0020647			PBAR_PB25523-RA
OG0020648			PBAR_PB25527-RA
OG0020649			PBAR_PB25540-RA
OG0020650			PBAR_PB25541-RA
OG0020651			PBAR_PB25542-RA
OG0020652			PBAR_PB25533-RA
OG0020653			PBAR_PB25550-RA
OG0020654			PBAR_PB27153-RA
OG0020655			PBAR_PB25557-RA
OG0020656			PBAR_PB25570-RA
OG0020657			PBAR_PB27155-RA
OG0020658			PBAR_PB25566-RA
OG0020659			PBAR_PB25571-RA
OG0020660			PBAR_PB25591-RA
OG0020661			PBAR_PB25579-RA
OG0020662			PBAR_PB25582-RA
OG0020663			PBAR_PB25590-RA
OG0020664			PBAR_PB25584-RA
OG0020665			PBAR_PB26514-RA
OG0020666			PBAR_PB10237-RA
OG0020667			PBAR_PB12504-RA
OG0020668			PBAR_PB12503-RA
OG0020669			PBAR_PB12507-RA
OG0020670			PBAR_PB12509-RA
OG0020671			PBAR_PB12514-RA
OG0020672			PBAR_PB11489-RA
OG0020673			PBAR_PB11488-RA
OG0020674			PBAR_PB26481-RA
OG0020675			PBAR_PB14440-RA
OG0020676			PBAR_PB14437-RA
OG0020677			PBAR_PB14465-RA
OG0020678			PBAR_PB14474-RA
OG0020679			PBAR_PB14470-RA
OG0020680			PBAR_PB14471-RA
OG0020681			PBAR_PB14458-RA
OG0020682			PBAR_PB14473-RA
OG0020683			PBAR_PB14469-RA
OG0020684			PBAR_PB14472-RA
OG0020685			PBAR_PB14484-RA
OG0020686			PBAR_PB14478-RA
OG0020687			PBAR_PB14479-RA
OG0020688			PBAR_PB14500-RA
OG0020689			PBAR_PB26485-RA
OG0020690			PBAR_pbar_galectin_part1-1
OG0020691			PBAR_PB10546-RA
OG0020692			PBAR_PB16604-RA
OG0020693			PBAR_PB16607-RA
OG0020694			PBAR_PB16605-RA
OG0020695			PBAR_PB26597-RA
OG0020696			PBAR_PB16615-RA
OG0020697			PBAR_PB16623-RA
OG0020698			PBAR_PB26599-RA
OG0020699			PBAR_PB16478-RA
OG0020700			PBAR_PB16477-RA
OG0020701			PBAR_PB16484-RA
OG0020702			PBAR_PB16481-RA
OG0020703			PBAR_PB16485-RA
OG0020704			PBAR_PB10512-RA
OG0020705			PBAR_PB26783-RA
OG0020706			PBAR_PB19832-RA
OG0020707			PBAR_PB19830-RA
OG0020708			PBAR_PB26784-RA
OG0020709			PBAR_PB19837-RA
OG0020710			PBAR_PB19841-RA
OG0020711			PBAR_PB19850-RA
OG0020712			PBAR_PB19848-RA
OG0020713			PBAR_PB19860-RA
OG0020714			PBAR_PB19863-RA
OG0020715			PBAR_PB13520-RA
OG0020716			PBAR_PB12323-RA
OG0020717			PBAR_PB12322-RA
OG0020718			PBAR_PB12321-RA
OG0020719			PBAR_PB12324-RA
OG0020720			PBAR_PB12326-RA
OG0020721			PBAR_PB12349-RA
OG0020722			PBAR_PB12343-RA
OG0020723			PBAR_PB12341-RA
OG0020724			PBAR_PB12342-RA
OG0020725			PBAR_PB12348-RA
