Orthogroup	acep_annotation	lhum_annotation	pbar_annotation
OG0021210			PBAR_22869-RA
OG0021211			PBAR_22861-RA
OG0021212			PBAR_22878-RA
OG0021213			PBAR_22905-RA
OG0021214			PBAR_22903-RA
OG0021215			PBAR_22883-RA
OG0021216			PBAR_26993-RA
OG0021217			PBAR_26992-RA
OG0021218			PBAR_22923-RA
OG0021219			PBAR_22917-RA
OG0021220			PBAR_22924-RA
OG0021221			PBAR_22921-RA
OG0021222			PBAR_22911-RA
OG0021223			PBAR_22925-RA
OG0021224			PBAR_22929-RA
OG0021225			PBAR_22930-RA
OG0021226			PBAR_22939-RA
OG0021227			PBAR_22938-RA
OG0021228			PBAR_26995-RA
OG0021229			PBAR_22936-RA
OG0021230			PBAR_22934-RA
OG0021231			PBAR_22942-RA
OG0021232			PBAR_22952-RA
OG0021233			PBAR_22956-RA
OG0021234			PBAR_22949-RA
OG0021235			PBAR_22975-RA
OG0021236			PBAR_22974-RA
OG0021237			PBAR_22965-RA
OG0021238			PBAR_22962-RA
OG0021239			PBAR_23000-RA
OG0021240			PBAR_23006-RA
OG0021241			PBAR_23007-RA
OG0021242			PBAR_23002-RA
OG0021243			PBAR_23005-RA
OG0021244			PBAR_23003-RA
OG0021245			PBAR_23008-RA
OG0021246			PBAR_23012-RA
OG0021247			PBAR_23010-RA
OG0021248			PBAR_23011-RA
OG0021249			PBAR_23009-RA
OG0021250			PBAR_26996-RA
OG0021251			PBAR_23017-RA
OG0021252			PBAR_26997-RA
OG0021253			PBAR_23037-RA
OG0021254			PBAR_23036-RA
OG0021255			PBAR_23033-RA
OG0021256			PBAR_10099-RA
OG0021257			PBAR_26273-RA
OG0021258			PBAR_11728-RA
OG0021259			PBAR_11732-RA
OG0021260			PBAR_11753-RA
OG0021261			PBAR_11767-RA
OG0021262			PBAR_11762-RA
OG0021263			PBAR_11778-RA
OG0021264			PBAR_11789-RA
OG0021265			PBAR_10548-RA
OG0021266			PBAR_26227-RA
OG0021267			PBAR_24901-RA
OG0021268			PBAR_24900-RA
OG0021269			PBAR_24892-RA
OG0021270			PBAR_24893-RA
OG0021271			PBAR_24907-RA
OG0021272			PBAR_24916-RA
OG0021273			PBAR_24917-RA
OG0021274			PBAR_24925-RA
OG0021275			PBAR_24921-RA
OG0021276			PBAR_24937-RA
OG0021277			PBAR_27104-RA
OG0021278			PBAR_24923-RA
OG0021279			PBAR_27105-RA
OG0021280			PBAR_27106-RA
OG0021281			PBAR_27107-RA
OG0021282			PBAR_24953-RA
OG0021283			PBAR_24959-RA
OG0021284			PBAR_24970-RA
OG0021285			PBAR_24964-RA
OG0021286			PBAR_24965-RA
OG0021287			PBAR_24971-RA
OG0021288			PBAR_24972-RA
OG0021289			PBAR_24975-RA
OG0021290			PBAR_24992-RA
OG0021291			PBAR_10053-RA
OG0021292			PBAR_10054-RA
OG0021293			PBAR_14812-RA
OG0021294			PBAR_14811-RA
OG0021295			PBAR_26517-RA
OG0021296			PBAR_14815-RA
OG0021297			PBAR_14821-RA
OG0021298			PBAR_14819-RA
OG0021299			PBAR_14817-RA
OG0021300			PBAR_18402-RA
OG0021301			PBAR_18403-RA
OG0021302			PBAR_10522-RA
OG0021303			PBAR_11052-RA
OG0021304			PBAR_11066-RA
OG0021305			PBAR_11065-RA
OG0021306			PBAR_11068-RA
OG0021307			PBAR_11067-RA
OG0021308			PBAR_11061-RA
OG0021309			PBAR_11074-RA
OG0021310			PBAR_11073-RA
OG0021311			PBAR_11075-RA
OG0021312			PBAR_26126-RA
OG0021313			PBAR_26724-RA
OG0021314			PBAR_18642-RA
OG0021315			PBAR_18649-RA
OG0021316			PBAR_18643-RA
OG0021317			PBAR_18645-RA
OG0021318			PBAR_18647-RA
OG0021319			PBAR_11172-RA
OG0021320			PBAR_11170-RA
OG0021321			PBAR_12248-RA
OG0021322			PBAR_12247-RA
OG0021323			PBAR_12246-RA
OG0021324			PBAR_12249-RA
OG0021325			PBAR_11245-RA
OG0021326			PBAR_11237-RA
OG0021327			PBAR_11250-RA
OG0021328			PBAR_25602-RA
OG0021329			PBAR_25624-RA
OG0021330			PBAR_25614-RA
OG0021331			PBAR_25625-RA
OG0021332			PBAR_25636-RA
OG0021333			PBAR_25646-RA
OG0021334			PBAR_25643-RA
OG0021335			PBAR_25658-RA
OG0021336			CG_02546781
OG0021337			PBAR_25682-RA
OG0021338			PBAR_27157-RA
OG0021339			PBAR_25706-RA
OG0021340			PBAR_25697-RA
OG0021341			PBAR_25692-RA
OG0021342			PBAR_25694-RA
OG0021343			PBAR_10626-RA
OG0021344			PBAR_10619-RA
OG0021345			PBAR_10245-RA
OG0021346			PBAR_26254-RA
OG0021347			PBAR_13861-RA
OG0021348			PBAR_13862-RA
OG0021349			PBAR_13865-RA
OG0021350			PBAR_13864-RA
OG0021351			PBAR_26604-RA
OG0021352			PBAR_16690-RA
OG0021353			PBAR_16691-RA
OG0021354			PBAR_16694-RA
OG0021355			PBAR_16696-RA
OG0021356			PBAR_20984-RA
OG0021357			PBAR_26852-RA
OG0021358			PBAR_26853-RA
OG0021359			PBAR_20991-RA
OG0021360			PBAR_21008-RA
OG0021361			PBAR_21002-RA
OG0021362			PBAR_26855-RA
OG0021363			PBAR_21017-RA
OG0021364			PBAR_21028-RA
OG0021365			PBAR_21022-RA
OG0021366			PBAR_21033-RA
OG0021367			PBAR_21037-RA
OG0021368			PBAR_21041-RA
OG0021369			PBAR_21043-RA
OG0021370			PBAR_21040-RA
OG0021371			PBAR_26858-RA
OG0021372			PBAR_21082-RA
OG0021373			PBAR_21079-RA
OG0021374			PBAR_21091-RA
OG0021375			PBAR_26861-RA
OG0021376			PBAR_26863-RA
OG0021377			PBAR_21128-RA
OG0021378			PBAR_21129-RA
OG0021379			PBAR_21138-RA
OG0021380			PBAR_21140-RA
OG0021381			PBAR_21146-RA
OG0021382			PBAR_21148-RA
OG0021383			PBAR_21162-RA
OG0021384			PBAR_21157-RA
OG0021385			PBAR_21165-RA
OG0021386			PBAR_26865-RA
OG0021387			PBAR_21179-RA
OG0021388			PBAR_21184-RA
OG0021389			PBAR_21185-RA
OG0021390			PBAR_26866-RA
OG0021391			PBAR_21192-RA
OG0021392			PBAR_21188-RA
OG0021393			PBAR_21191-RA
OG0021394			PBAR_21195-RA
OG0021395			PBAR_26266-RA
OG0021396			PBAR_13873-RA
OG0021397			PBAR_13875-RA
OG0021398			PBAR_13879-RA
OG0021399			PBAR_13876-RA
OG0021400			PBAR_13880-RA
OG0021401			PBAR_13878-RA
OG0021402			PBAR_13877-RA
OG0021403			PBAR_15852-RA
OG0021404			PBAR_15851-RA
OG0021405			PBAR_15874-RA
OG0021406			PBAR_15872-RA
OG0021407			PBAR_15875-RA
OG0021408			PBAR_15869-RA
OG0021409			PBAR_15868-RA
OG0021410			PBAR_15877-RA
OG0021411			PBAR_15886-RA
OG0021412			PBAR_15879-RA
OG0021413			PBAR_26562-RA
OG0021414			PBAR_15895-RA
OG0021415			PBAR_15064-RA
OG0021416			PBAR_15065-RA
OG0021417			PBAR_26525-RA
OG0021418			PBAR_26526-RA
OG0021419			PBAR_15081-RA
OG0021420			PBAR_15094-RA
OG0021421			PBAR_15095-RA
OG0021422			PBAR_14957-RA
OG0021423			PBAR_14955-RA
OG0021424			PBAR_14956-RA
OG0021425			PBAR_14959-RA
OG0021426			PBAR_19869-RA
OG0021427			PBAR_19868-RA
OG0021428			PBAR_19880-RA
OG0021429			PBAR_19881-RA
OG0021430			PBAR_19895-RA
OG0021431			PBAR_19894-RA
OG0021432			PBAR_19893-RA
OG0021433			PBAR_19897-RA
OG0021434			PBAR_19901-RA
OG0021435			PBAR_19898-RA
OG0021436			PBAR_19900-RA
OG0021437			PBAR_19902-RA
OG0021438			PBAR_19903-RA
OG0021439			PBAR_19904-RA
OG0021440			PBAR_19906-RA
OG0021441			PBAR_19909-RA
OG0021442			PBAR_10322-RA
OG0021443			PBAR_11077-RA
OG0021444			PBAR_26298-RA
OG0021445			PBAR_11081-RA
OG0021446			PBAR_15681-RA
OG0021447			PBAR_15680-RA
OG0021448			PBAR_15682-RA
OG0021449			PBAR_15683-RA
OG0021450			PBAR_15687-RA
OG0021451			PBAR_15690-RA
OG0021452			snap_masked-pbar_scf7180000350174-abinit-gene-4.16-mRNA-1
OG0021453			PBAR_26554-RA
OG0021454			snap_masked-pbar_scf7180000350174-abinit-gene-3.18-mRNA-1
OG0021455			PBAR_15697-RA
OG0021456			PBAR_15711-RA
OG0021457			PBAR_15716-RA
OG0021458			PBAR_16498-RA
OG0021459			PBAR_10680-RA
OG0021460			PBAR_12272-RA
OG0021461			PBAR_12266-RA
OG0021462			PBAR_12267-RA
OG0021463			PBAR_12275-RA
OG0021464			PBAR_12282-RA
OG0021465			PBAR_12277-RA
OG0021466			PBAR_13192-RA
OG0021467			PBAR_13199-RA
OG0021468			PBAR_13203-RA
OG0021469			PBAR_13212-RA
OG0021470			PBAR_10690-RA
OG0021471			PBAR_12113-RA
OG0021472			PBAR_10668-RA
OG0021473			PBAR_26240-RA
OG0021474			PBAR_27017-RA
OG0021475			PBAR_27018-RA
OG0021476			PBAR_23253-RA
OG0021477			PBAR_23264-RA
OG0021478			PBAR_23266-RA
OG0021479			PBAR_27020-RA
OG0021480			PBAR_23276-RA
OG0021481			PBAR_27021-RA
OG0021482			PBAR_23278-RA
OG0021483			PBAR_23290-RA
OG0021484			PBAR_23287-RA
OG0021485			PBAR_23298-RA
OG0021486			PBAR_23308-RA
OG0021487			PBAR_23320-RA
OG0021488			PBAR_23325-RA
OG0021489			PBAR_23324-RA
OG0021490			PBAR_23330-RA
OG0021491			PBAR_23335-RA
OG0021492			PBAR_23730-RA
OG0021493			PBAR_10638-RA
OG0021494			PBAR_10258-RA
OG0021495			PBAR_12757-RA
OG0021496			PBAR_12756-RA
OG0021497			PBAR_26378-RA
OG0021498			PBAR_12749-RA
OG0021499			PBAR_12758-RA
OG0021500			PBAR_12759-RA
OG0021501			PBAR_12760-RA
OG0021502			PBAR_12782-RA
OG0021503			PBAR_12773-RA
OG0021504			PBAR_12780-RA
OG0021505			PBAR_12781-RA
OG0021506			PBAR_12787-RA
OG0021507			PBAR_12786-RA
OG0021508			PBAR_12794-RA
OG0021509			PBAR_12800-RA
OG0021510			PBAR_12795-RA
OG0021511			PBAR_14316-RA
OG0021512			PBAR_14326-RA
OG0021513			PBAR_14325-RA
OG0021514			PBAR_14324-RA
OG0021515			PBAR_13145-RA
OG0021516			PBAR_13146-RA
OG0021517			PBAR_13147-RA
OG0021518			PBAR_26528-RA
OG0021519			PBAR_15167-RA
OG0021520			PBAR_15171-RA
OG0021521			PBAR_15169-RA
OG0021522			PBAR_15176-RA
OG0021523			PBAR_15172-RA
OG0021524			PBAR_15168-RA
OG0021525			PBAR_26529-RA
OG0021526			PBAR_15181-RA
OG0021527			PBAR_26530-RA
OG0021528			PBAR_14783-RA
OG0021529			PBAR_26513-RA
OG0021530			PBAR_16508-RA
OG0021531			PBAR_16502-RA
OG0021532			PBAR_16526-RA
OG0021533			PBAR_16512-RA
OG0021534			PBAR_16527-RA
OG0021535			PBAR_16534-RA
OG0021536			PBAR_16577-RA
OG0021537			PBAR_16550-RA
OG0021538			PBAR_16562-RA
OG0021539			PBAR_16551-RA
OG0021540			PBAR_16576-RA
OG0021541			PBAR_16563-RA
OG0021542			PBAR_26397-RA
OG0021543			PBAR_13123-RA
OG0021544			PBAR_13127-RA
OG0021545			PBAR_10605-RA
OG0021546			PBAR_15626-RA
OG0021547			PBAR_15624-RA
OG0021548			PBAR_26544-RA
OG0021549			PBAR_15635-RA
OG0021550			PBAR_26543-RA
OG0021551			PBAR_15633-RA
OG0021552			PBAR_15641-RA
OG0021553			PBAR_15642-RA
OG0021554			PBAR_15653-RA
OG0021555			PBAR_15659-RA
OG0021556			PBAR_26547-RA
OG0021557			PBAR_15672-RA
OG0021558			PBAR_26550-RA
OG0021559			PBAR_15673-RA
OG0021560			PBAR_15676-RA
OG0021561			PBAR_10106-RA
OG0021562			PBAR_10108-RA
OG0021563			PBAR_15032-RA
OG0021564			PBAR_15037-RA
OG0021565			CG_02549954
OG0021566			CG_02549944
OG0021567			PBAR_26521-RA
OG0021568			PBAR_15039-RA
OG0021569			PBAR_15038-RA
OG0021570			PBAR_15046-RA
OG0021571			PBAR_15045-RA
OG0021572			PBAR_15049-RA
OG0021573			PBAR_15048-RA
OG0021574			PBAR_15052-RA
OG0021575			PBAR_15056-RA
OG0021576			PBAR_26305-RA
OG0021577			PBAR_11188-RA
OG0021578			PBAR_11198-RA
OG0021579			PBAR_11209-RA
OG0021580			PBAR_11208-RA
OG0021581			PBAR_26306-RA
OG0021582			PBAR_11606-RA
OG0021583			PBAR_26658-RA
OG0021584			PBAR_17501-RA
OG0021585			PBAR_17508-RA
OG0021586			PBAR_17507-RA
OG0021587			PBAR_22318-RA
OG0021588			PBAR_22321-RA
OG0021589			PBAR_22328-RA
OG0021590			PBAR_22327-RA
OG0021591			PBAR_22329-RA
OG0021592			PBAR_22338-RA
OG0021593			maker-pbar_scf7180000350330-snap-gene-4.17-mRNA-1
OG0021594			PBAR_22351-RA
OG0021595			snap_masked-pbar_scf7180000350330-abinit-gene-4.35-mRNA-1
OG0021596			PBAR_26974-RA
OG0021597			PBAR_22348-RA
OG0021598			PBAR_22349-RA
OG0021599			PBAR_26977-RA
OG0021600			PBAR_10209-RA
OG0021601			PBAR_13292-RA
OG0021602			PBAR_13575-RA
OG0021603			PBAR_10515-RA
OG0021604			PBAR_20475-RA
OG0021605			PBAR_20466-RA
OG0021606			PBAR_20473-RA
OG0021607			PBAR_20474-RA
OG0021608			PBAR_20484-RA
OG0021609			PBAR_20497-RA
OG0021610			PBAR_20495-RA
OG0021611			PBAR_20498-RA
OG0021612			PBAR_20501-RA
OG0021613			PBAR_20502-RA
OG0021614			PBAR_20499-RA
OG0021615			PBAR_20507-RA
OG0021616			PBAR_20506-RA
OG0021617			PBAR_20513-RA
OG0021618			PBAR_20511-RB
OG0021619			PBAR_20509-RA
OG0021620			PBAR_26825-RA
OG0021621			PBAR_20523-RA
OG0021622			PBAR_26826-RA
OG0021623			PBAR_20557-RA
OG0021624			PBAR_20549-RA
OG0021625			PBAR_20556-RA
OG0021626			PBAR_20546-RA
OG0021627			PBAR_20545-RA
OG0021628			PBAR_20569-RA
OG0021629			PBAR_20568-RA
OG0021630			PBAR_20570-RA
OG0021631			PBAR_20567-RA
OG0021632			PBAR_20566-RA
OG0021633			PBAR_20578-RA
OG0021634			PBAR_20588-RA
OG0021635			maker-pbar_scf7180000350303-snap-gene-14.20-mRNA-1
OG0021636			PBAR_20594-RA
OG0021637			PBAR_20593-RA
OG0021638			PBAR_20592-RA
OG0021639			PBAR_26829-RA
OG0021640			PBAR_20597-RA
OG0021641			PBAR_20601-RA
OG0021642			PBAR_20600-RA
OG0021643			PBAR_20604-RA
OG0021644			PBAR_26830-RA
OG0021645			PBAR_20606-RA
OG0021646			PBAR_20608-RA
OG0021647			PBAR_20618-RA
OG0021648			PBAR_26231-RA
OG0021649			PBAR_14753-RA
OG0021650			PBAR_14752-RA
OG0021651			PBAR_26505-RA
OG0021652			PBAR_10635-RA
OG0021653			PBAR_10071-RA
OG0021654			PBAR_21987-RA
OG0021655			PBAR_21999-RA
OG0021656			PBAR_21990-RA
OG0021657			PBAR_21992-RA
OG0021658			PBAR_22014-RA
OG0021659			PBAR_22005-RA
OG0021660			PBAR_26957-RA
OG0021661			PBAR_22010-RA
OG0021662			PBAR_22008-RA
OG0021663			PBAR_22029-RA
OG0021664			PBAR_22036-RA
OG0021665			PBAR_22039-RA
OG0021666			PBAR_26958-RA
OG0021667			PBAR_22035-RA
OG0021668			PBAR_22040-RA
OG0021669			PBAR_12683-RA
OG0021670			PBAR_12694-RA
OG0021671			PBAR_12692-RA
OG0021672			PBAR_12691-RA
OG0021673			PBAR_12702-RA
OG0021674			PBAR_12705-RA
OG0021675			PBAR_12708-RA
OG0021676			PBAR_10734-RA
OG0021677			PBAR_10736-RA
OG0021678			PBAR_10735-RA
OG0021679			PBAR_11355-RA
OG0021680			PBAR_26233-RA
OG0021681			PBAR_10292-RA
OG0021682			PBAR_13151-RA
OG0021683			PBAR_13154-RA
OG0021684			PBAR_13157-RA
OG0021685			PBAR_13160-RA
OG0021686			PBAR_13161-RA
OG0021687			PBAR_13180-RA
OG0021688			PBAR_13173-RA
OG0021689			PBAR_13174-RA
OG0021690			PBAR_13182-RA
OG0021691			PBAR_13187-RA
OG0021692			PBAR_17643-RA
OG0021693			PBAR_17638-RA
OG0021694			PBAR_17644-RA
OG0021695			PBAR_17651-RA
OG0021696			PBAR_17672-RA
OG0021697			PBAR_17684-RA
OG0021698			PBAR_17708-RA
OG0021699			PBAR_17702-RA
OG0021700			PBAR_17709-RA
OG0021701			PBAR_17695-RA
OG0021702			PBAR_17698-RA
OG0021703			PBAR_17712-RA
OG0021704			PBAR_17745-RA
OG0021705			PBAR_17733-RA
OG0021706			PBAR_17728-RA
OG0021707			PBAR_ar_RpL41-1
OG0021708			PBAR_14788-RA
OG0021709			PBAR_13972-RA
OG0021710			PBAR_13980-RA
OG0021711			PBAR_13988-RA
OG0021712			PBAR_14004-RA
OG0021713			PBAR_26446-RA
OG0021714			PBAR_14010-RA
OG0021715			PBAR_14009-RA
OG0021716			PBAR_14008-RA
OG0021717			PBAR_26447-RA
OG0021718			PBAR_14025-RA
OG0021719			PBAR_14030-RA
OG0021720			PBAR_14040-RA
OG0021721			PBAR_14046-RA
OG0021722			PBAR_14047-RA
OG0021723			PBAR_14045-RA
OG0021724			PBAR_14051-RA
OG0021725			PBAR_26448-RA
OG0021726			PBAR_14061-RA
OG0021727			PBAR_14068-RA
OG0021728			PBAR_14071-RA
OG0021729			PBAR_14073-RA
OG0021730			PBAR_14086-RA
OG0021731			PBAR_14100-RA
OG0021732			PBAR_14095-RA
OG0021733			PBAR_14102-RA
OG0021734			PBAR_14104-RA
OG0021735			PBAR_26449-RA
OG0021736			PBAR_14105-RA
OG0021737			PBAR_14108-RA
OG0021738			PBAR_14109-RA
OG0021739			PBAR_26450-RA
OG0021740			PBAR_14112-RA
OG0021741			PBAR_26451-RA
OG0021742			PBAR_14120-RA
OG0021743			PBAR_14135-RA
OG0021744			PBAR_26253-RA
OG0021745			PBAR_10185-RA
OG0021746			PBAR_20108-RA
OG0021747			PBAR_26799-RA
OG0021748			PBAR_20109-RA
OG0021749			PBAR_20112-RA
OG0021750			PBAR_20111-RA
OG0021751			PBAR_25004-RA
OG0021752			PBAR_25008-RA
OG0021753			PBAR_27110-RA
OG0021754			PBAR_25018-RA
OG0021755			PBAR_27111-RA
OG0021756			PBAR_25027-RA
OG0021757			PBAR_25023-RA
OG0021758			PBAR_25025-RA
OG0021759			PBAR_25031-RA
OG0021760			PBAR_25028-RA
OG0021761			PBAR_25029-RA
OG0021762			PBAR_25033-RA
OG0021763			PBAR_25032-RA
OG0021764			PBAR_10694-RA
OG0021765			PBAR_24090-RA
OG0021766			PBAR_24088-RA
OG0021767			PBAR_24089-RA
OG0021768			PBAR_24095-RA
OG0021769			PBAR_24096-RA
OG0021770			PBAR_24093-RA
OG0021771			PBAR_27059-RA
OG0021772			PBAR_24094-RA
OG0021773			PBAR_24099-RA
OG0021774			PBAR_24113-RA
OG0021775			PBAR_24108-RA
OG0021776			PBAR_24112-RA
OG0021777			PBAR_24123-RA
OG0021778			PBAR_10278-RA
OG0021779			PBAR_14567-RA
OG0021780			PBAR_26492-RA
OG0021781			PBAR_14575-RA
OG0021782			PBAR_14573-RA
OG0021783			PBAR_10283-RA
OG0021784			PBAR_11965-RA
OG0021785			PBAR_11962-RA
OG0021786			PBAR_26635-RA
OG0021787			PBAR_26636-RA
OG0021788			PBAR_17312-RA
OG0021789			PBAR_26637-RA
OG0021790			PBAR_17313-RA
OG0021791			PBAR_17314-RA
OG0021792			PBAR_17320-RA
OG0021793			PBAR_17317-RA
OG0021794			PBAR_17315-RA
OG0021795			PBAR_26638-RA
OG0021796			PBAR_17324-RA
OG0021797			PBAR_17323-RA
OG0021798			PBAR_17325-RA
OG0021799			PBAR_26639-RA
OG0021800			PBAR_17326-RA
OG0021801			PBAR_17327-RA
OG0021802			PBAR_17330-RA
OG0021803			PBAR_17333-RA
OG0021804			PBAR_26640-RA
OG0021805			PBAR_17344-RA
OG0021806			PBAR_17350-RA
OG0021807			PBAR_17355-RA
OG0021808			PBAR_17349-RA
OG0021809			PBAR_17363-RA
OG0021810			PBAR_17360-RA
OG0021811			PBAR_17366-RA
OG0021812			PBAR_17365-RA
OG0021813			PBAR_26642-RA
OG0021814			PBAR_13293-RA
OG0021815			PBAR_13296-RA
OG0021816			PBAR_26408-RA
OG0021817			PBAR_23995-RA
OG0021818			PBAR_23993-RA
OG0021819			PBAR_24006-RA
OG0021820			PBAR_24012-RA
OG0021821			PBAR_23999-RA
OG0021822			PBAR_24013-RA
OG0021823			PBAR_24005-RA
OG0021824			PBAR_24043-RA
OG0021825			PBAR_24020-RA
OG0021826			PBAR_24049-RA
OG0021827			PBAR_24047-RA
OG0021828			PBAR_24035-RA
OG0021829			PBAR_24048-RA
OG0021830			PBAR_13769-RA
OG0021831			PBAR_13764-RA
OG0021832			PBAR_13770-RA
OG0021833			PBAR_13779-RA
OG0021834			PBAR_13793-RA
OG0021835			PBAR_13790-RA
OG0021836			PBAR_13782-RA
OG0021837			PBAR_13792-RA
OG0021838			PBAR_13805-RA
OG0021839			PBAR_13804-RA
OG0021840			PBAR_13806-RA
OG0021841			PBAR_23570-RA
OG0021842			PBAR_23565-RA
OG0021843			PBAR_23571-RA
OG0021844			PBAR_23568-RA
OG0021845			PBAR_23572-RA
OG0021846			PBAR_23569-RA
OG0021847			PBAR_23576-RA
OG0021848			PBAR_23592-RA
OG0021849			PBAR_23604-RA
OG0021850			PBAR_23605-RA
OG0021851			PBAR_23603-RA
OG0021852			PBAR_23628-RA
OG0021853			PBAR_23621-RA
OG0021854			PBAR_23622-RA
OG0021855			PBAR_23619-RA
OG0021856			PBAR_23627-RA
OG0021857			PBAR_23631-RA
OG0021858			PBAR_23644-RA
OG0021859			PBAR_23638-RA
OG0021860			PBAR_23640-RA
OG0021861			PBAR_23649-RA
OG0021862			PBAR_10768-RA
OG0021863			PBAR_10772-RA
OG0021864			PBAR_10790-RA
OG0021865			PBAR_11484-RA
OG0021866			PBAR_11485-RA
OG0021867			PBAR_12152-RA
OG0021868			PBAR_12161-RA
OG0021869			PBAR_12170-RA
OG0021870			PBAR_12178-RA
OG0021871			PBAR_12185-RA
OG0021872			PBAR_12198-RA
OG0021873			PBAR_12204-RA
OG0021874			PBAR_12207-RA
OG0021875			PBAR_12224-RA
OG0021876			PBAR_12212-RA
OG0021877			PBAR_10617-RA
OG0021878			PBAR_10235-RA
OG0021879			PBAR_25934-RA
OG0021880			PBAR_25935-RA
OG0021881			PBAR_25944-RA
OG0021882			PBAR_25943-RA
OG0021883			PBAR_25947-RA
OG0021884			PBAR_25949-RA
OG0021885			PBAR_27167-RA
OG0021886			PBAR_25950-RA
OG0021887			PBAR_25952-RA
OG0021888			PBAR_27168-RA
OG0021889			PBAR_25956-RA
OG0021890			PBAR_25957-RA
OG0021891			PBAR_25978-RA
OG0021892			PBAR_25979-RA
OG0021893			PBAR_27169-RA
OG0021894			PBAR_26022-RA
OG0021895			PBAR_26012-RA
OG0021896			PBAR_25990-RA
OG0021897			PBAR_26024-RA
OG0021898			PBAR_26021-RA
OG0021899			PBAR_26019-RA
OG0021900			PBAR_27170-RA
OG0021901			PBAR_26008-RA
OG0021902			PBAR_26020-RA
OG0021903			PBAR_26015-RA
OG0021904			PBAR_26033-RA
OG0021905			PBAR_26041-RA
OG0021906			PBAR_26059-RA
OG0021907			PBAR_26060-RA
OG0021908			PBAR_26061-RA
OG0021909			PBAR_26062-RA
OG0021910			PBAR_26064-RA
OG0021911			PBAR_27172-RA
OG0021912			PBAR_26065-RA
OG0021913			PBAR_12721-RA
OG0021914			PBAR_26217-RA
OG0021915			PBAR_20188-RA
OG0021916			PBAR_20196-RA
OG0021917			PBAR_20200-RA
OG0021918			PBAR_20199-RA
OG0021919			PBAR_20198-RA
OG0021920			PBAR_10754-RA
OG0021921			PBAR_10753-RA
OG0021922			PBAR_26278-RA
OG0021923			PBAR_17748-RA
OG0021924			PBAR_11120-RA
OG0021925			PBAR_16674-RA
OG0021926			PBAR_16663-RA
OG0021927			PBAR_26803-RA
OG0021928			PBAR_20175-RA
OG0021929			PBAR_20170-RA
OG0021930			PBAR_20181-RA
OG0021931			PBAR_26804-RA
OG0021932			PBAR_20186-RA
OG0021933			PBAR_10033-RA
OG0021934			PBAR_10625-RA
OG0021935			PBAR_10168-RA
OG0021936			PBAR_20072-RA
OG0021937			PBAR_20084-RA
OG0021938			PBAR_20089-RA
OG0021939			PBAR_20088-RA
OG0021940			PBAR_20099-RA
OG0021941			PBAR_20098-RA
OG0021942			PBAR_20097-RA
OG0021943			PBAR_20101-RA
OG0021944			PBAR_10868-RA
OG0021945			PBAR_10871-RA
OG0021946			PBAR_10869-RA
OG0021947			PBAR_10865-RA
OG0021948			PBAR_10872-RA
OG0021949			PBAR_19751-RA
OG0021950			PBAR_26778-RA
OG0021951			PBAR_19752-RA
OG0021952			PBAR_19749-RA
OG0021953			PBAR_19754-RA
OG0021954			PBAR_19786-RA
OG0021955			PBAR_19780-RA
OG0021956			PBAR_19781-RA
OG0021957			PBAR_19785-RA
OG0021958			PBAR_19792-RA
OG0021959			PBAR_19797-RA
OG0021960			PBAR_19796-RA
OG0021961			PBAR_19799-RA
OG0021962			PBAR_19800-RA
OG0021963			PBAR_19803-RA
OG0021964			PBAR_19801-RA
OG0021965			PBAR_19806-RA
OG0021966			PBAR_19808-RA
OG0021967			PBAR_19809-RA
OG0021968			PBAR_26781-RA
OG0021969			PBAR_26782-RA
OG0021970			PBAR_19812-RA
OG0021971			PBAR_19820-RA
OG0021972			PBAR_17476-RA
OG0021973			PBAR_17481-RA
OG0021974			PBAR_17491-RA
OG0021975			PBAR_17492-RA
OG0021976			PBAR_17484-RA
OG0021977			PBAR_17486-RA
OG0021978			PBAR_17489-RA
OG0021979			PBAR_17493-RA
OG0021980			PBAR_17485-RA
OG0021981			PBAR_17497-RA
OG0021982			PBAR_10931-RA
OG0021983			PBAR_10281-RA
OG0021984			PBAR_10282-RA
OG0021985			PBAR_23733-RA
OG0021986			PBAR_23737-RA
OG0021987			PBAR_23742-RA
OG0021988			PBAR_23745-RA
OG0021989			PBAR_23746-RA
OG0021990			PBAR_10259-RA
OG0021991			PBAR_12446-RA
OG0021992			PBAR_12447-RA
OG0021993			PBAR_12456-RA
OG0021994			PBAR_26360-RA
OG0021995			PBAR_12472-RA
OG0021996			PBAR_26361-RA
OG0021997			PBAR_12482-RA
OG0021998			PBAR_12491-RA
OG0021999			PBAR_12492-RA
OG0022000			PBAR_12499-RA
OG0022001			PBAR_12493-RA
OG0022002			PBAR_12494-RA
OG0022003			PBAR_12487-RA
OG0022004			PBAR_14510-RA
OG0022005			PBAR_14507-RA
OG0022006			PBAR_14508-RA
OG0022007			PBAR_14505-RA
OG0022008			PBAR_13097-RA
OG0022009			PBAR_13098-RA
OG0022010			PBAR_26395-RA
OG0022011			PBAR_10265-RA
OG0022012			PBAR_10412-RA
OG0022013			PBAR_10410-RA
OG0022014			PBAR_10251-RA
OG0022015			PBAR_26564-RA
OG0022016			PBAR_26565-RA
OG0022017			PBAR_15909-RA
OG0022018			PBAR_19160-RA
OG0022019			PBAR_19161-RA
OG0022020			PBAR_19162-RA
OG0022021			PBAR_16091-RA
OG0022022			PBAR_16090-RA
OG0022023			PBAR_10365-RA
OG0022024			PBAR_26296-RA
